count_type,month,day,count,year,julian
eagle,9,5,,2013,248
eagle,9,6,,2013,249
eagle,9,7,,2013,250
eagle,9,8,,2013,251
eagle,9,9,,2013,252
eagle,9,10,,2013,253
eagle,9,11,,2013,254
eagle,9,12,,2013,255
eagle,9,13,,2013,256
eagle,9,14,,2013,257
eagle,9,15,,2013,258
eagle,9,16,,2013,259
eagle,9,17,,2013,260
eagle,9,18,,2013,261
eagle,9,19,,2013,262
eagle,9,20,,2013,263
eagle,9,21,,2013,264
eagle,9,22,,2013,265
eagle,9,23,,2013,266
eagle,9,24,,2013,267
eagle,9,25,,2013,268
eagle,9,26,,2013,269
eagle,9,27,,2013,270
eagle,9,28,,2013,271
eagle,9,29,,2013,272
eagle,9,30,,2013,273
eagle,6,23,,2014,174
eagle,6,24,,2014,175
eagle,6,25,,2014,176
eagle,6,26,,2014,177
eagle,6,27,95,2014,178
eagle,6,28,224,2014,179
eagle,6,29,347,2014,180
eagle,6,30,507,2014,181
eagle,7,1,620,2014,182
eagle,7,2,694,2014,183
eagle,7,3,863,2014,184
eagle,7,4,932,2014,185
eagle,7,5,1136,2014,186
eagle,7,6,1466,2014,187
eagle,7,7,1653,2014,188
eagle,7,8,1707,2014,189
eagle,7,9,1898,2014,190
eagle,7,10,1716,2014,191
eagle,7,11,1992,2014,192
eagle,7,12,2174,2014,193
eagle,7,13,2060,2014,194
eagle,7,14,2060,2014,195
eagle,7,15,2164,2014,196
eagle,7,16,2445,2014,197
eagle,7,17,2596,2014,198
eagle,7,18,2800,2014,199
eagle,7,19,2727,2014,200
eagle,7,20,2762,2014,201
eagle,7,21,2597,2014,202
eagle,7,22,3273,2014,203
eagle,7,23,2949,2014,204
eagle,7,24,2864,2014,205
eagle,7,25,2506,2014,206
eagle,7,26,1985,2014,207
eagle,7,27,1416,2014,208
eagle,7,28,969,2014,209
eagle,7,29,1394,2014,210
eagle,7,30,1304,2014,211
eagle,7,31,1020,2014,212
eagle,8,1,824,2014,213
eagle,8,2,702,2014,214
eagle,8,3,601,2014,215
eagle,8,4,486,2014,216
eagle,8,5,368,2014,217
eagle,8,6,301,2014,218
eagle,8,7,265,2014,219
eagle,8,8,,2014,220
eagle,8,9,,2014,221
eagle,8,10,,2014,222
eagle,8,11,,2014,223
eagle,8,12,,2014,224
eagle,8,13,,2014,225
eagle,8,14,,2014,226
eagle,8,15,,2014,227
eagle,8,16,,2014,228
eagle,8,17,,2014,229
eagle,8,18,,2014,230
eagle,8,19,,2014,231
eagle,8,20,,2014,232
eagle,8,21,,2014,233
eagle,8,22,,2014,234
eagle,8,23,,2014,235
eagle,8,24,,2014,236
eagle,8,25,,2014,237
eagle,8,26,,2014,238
eagle,8,27,,2014,239
eagle,8,28,,2014,240
eagle,8,29,,2014,241
eagle,8,30,,2014,242
eagle,8,31,,2014,243
eagle,9,1,,2014,244
eagle,9,2,,2014,245
eagle,9,3,,2014,246
eagle,9,4,,2014,247
eagle,9,5,,2014,248
eagle,9,6,,2014,249
eagle,9,7,,2014,250
eagle,9,8,,2014,251
eagle,9,9,,2014,252
eagle,9,10,,2014,253
eagle,9,11,,2014,254
eagle,9,12,,2014,255
eagle,9,13,,2014,256
eagle,9,14,,2014,257
eagle,9,15,,2014,258
eagle,9,16,,2014,259
eagle,9,17,,2014,260
eagle,9,18,,2014,261
eagle,9,19,,2014,262
eagle,9,20,,2014,263
eagle,9,21,,2014,264
eagle,9,22,,2014,265
eagle,9,23,,2014,266
eagle,9,24,,2014,267
eagle,9,25,,2014,268
eagle,9,26,,2014,269
eagle,9,27,,2014,270
eagle,9,28,,2014,271
eagle,9,29,,2014,272
eagle,9,30,,2014,273
eagle,6,23,,2015,174
eagle,6,24,,2015,175
eagle,6,25,,2015,176
eagle,6,26,,2015,177
eagle,6,27,,2015,178
eagle,6,28,,2015,179
eagle,6,29,,2015,180
eagle,6,30,130,2015,181
eagle,7,1,119,2015,182
eagle,7,2,172,2015,183
eagle,7,3,188,2015,184
eagle,7,4,350,2015,185
eagle,7,5,464,2015,186
eagle,7,6,503,2015,187
eagle,7,7,597,2015,188
eagle,7,8,854,2015,189
eagle,7,9,1148,2015,190
eagle,7,10,1470,2015,191
eagle,7,11,1799,2015,192
eagle,7,12,2375,2015,193
eagle,7,13,2736,2015,194
eagle,7,14,2794,2015,195
eagle,7,15,3209,2015,196
eagle,7,16,3634,2015,197
eagle,7,17,3383,2015,198
eagle,7,18,3442,2015,199
eagle,7,19,3244,2015,200
eagle,7,20,3218,2015,201
eagle,7,21,2938,2015,202
eagle,7,22,2626,2015,203
eagle,7,23,2968,2015,204
eagle,7,24,2995,2015,205
eagle,7,25,3370,2015,206
eagle,7,26,3716,2015,207
eagle,7,27,3538,2015,208
eagle,7,28,3280,2015,209
eagle,7,29,3440,2015,210
eagle,7,30,3004,2015,211
eagle,7,31,2993,2015,212
eagle,8,1,2482,2015,213
eagle,8,2,2074,2015,214
eagle,8,3,1791,2015,215
eagle,8,4,1444,2015,216
eagle,8,5,1187,2015,217
eagle,8,6,1028,2015,218
eagle,8,7,799,2015,219
eagle,8,8,596,2015,220
eagle,8,9,432,2015,221
eagle,8,10,298,2015,222
eagle,8,11,294,2015,223
eagle,8,12,254,2015,224
eagle,8,13,228,2015,225
eagle,8,14,215,2015,226
eagle,8,15,196,2015,227
eagle,8,16,,2015,228
eagle,8,17,,2015,229
eagle,8,18,,2015,230
eagle,8,19,,2015,231
eagle,8,20,,2015,232
eagle,8,21,,2015,233
eagle,8,22,,2015,234
eagle,8,23,,2015,235
eagle,8,24,,2015,236
eagle,8,25,,2015,237
eagle,8,26,,2015,238
eagle,8,27,,2015,239
eagle,8,28,,2015,240
eagle,8,29,,2015,241
eagle,8,30,,2015,242
eagle,8,31,,2015,243
eagle,9,1,,2015,244
eagle,9,2,,2015,245
eagle,9,3,,2015,246
eagle,9,4,,2015,247
eagle,9,5,,2015,248
eagle,9,6,,2015,249
eagle,9,7,,2015,250
eagle,9,8,,2015,251
eagle,9,9,,2015,252
eagle,9,10,,2015,253
eagle,9,11,,2015,254
eagle,9,12,,2015,255
eagle,9,13,,2015,256
eagle,9,14,,2015,257
eagle,9,15,,2015,258
eagle,9,16,,2015,259
eagle,9,17,,2015,260
eagle,9,18,,2015,261
eagle,9,19,,2015,262
eagle,9,20,,2015,263
eagle,9,21,,2015,264
eagle,9,22,,2015,265
eagle,9,23,,2015,266
eagle,9,24,,2015,267
eagle,9,25,,2015,268
eagle,9,26,,2015,269
eagle,9,27,,2015,270
eagle,9,28,,2015,271
eagle,9,29,,2015,272
eagle,9,30,,2015,273
eagle,6,23,,2016,174
eagle,6,24,,2016,175
eagle,6,25,,2016,176
eagle,6,26,,2016,177
eagle,6,27,,2016,178
eagle,6,28,,2016,179
eagle,6,29,,2016,180
eagle,6,30,,2016,181
eagle,7,1,300,2016,182
eagle,7,2,384,2016,183
eagle,7,3,474,2016,184
eagle,7,4,591,2016,185
eagle,7,5,615,2016,186
eagle,7,6,653,2016,187
eagle,7,7,894,2016,188
eagle,7,8,1194,2016,189
eagle,7,9,1401,2016,190
eagle,7,10,1792,2016,191
eagle,7,11,2223,2016,192
eagle,7,12,2960,2016,193
eagle,7,13,3727,2016,194
eagle,7,14,4388,2016,195
eagle,7,15,3992,2016,196
eagle,7,16,3862,2016,197
eagle,7,17,3488,2016,198
eagle,7,18,3267,2016,199
eagle,7,19,3142,2016,200
eagle,7,20,3054,2016,201
eagle,7,21,2975,2016,202
eagle,7,22,3264,2016,203
eagle,7,23,2775,2016,204
eagle,7,24,2619,2016,205
eagle,7,25,2508,2016,206
eagle,7,26,2132,2016,207
eagle,7,27,2018,2016,208
eagle,7,28,1678,2016,209
eagle,7,29,1356,2016,210
eagle,7,30,1184,2016,211
eagle,7,31,851,2016,212
eagle,8,1,666,2016,213
eagle,8,2,832,2016,214
eagle,8,3,751,2016,215
eagle,8,4,712,2016,216
eagle,8,5,590,2016,217
eagle,8,6,431,2016,218
eagle,8,7,463,2016,219
eagle,8,8,430,2016,220
eagle,8,9,368,2016,221
eagle,8,10,289,2016,222
eagle,8,11,206,2016,223
eagle,8,12,102,2016,224
eagle,8,13,153,2016,225
eagle,8,14,176,2016,226
eagle,8,15,140,2016,227
eagle,8,16,158,2016,228
eagle,8,17,101,2016,229
eagle,8,18,,2016,230
eagle,8,19,,2016,231
eagle,8,20,,2016,232
eagle,8,21,,2016,233
eagle,8,22,,2016,234
eagle,8,23,,2016,235
eagle,8,24,,2016,236
eagle,8,25,,2016,237
eagle,8,26,,2016,238
eagle,8,27,,2016,239
eagle,8,28,,2016,240
eagle,8,29,,2016,241
eagle,8,30,,2016,242
eagle,8,31,,2016,243
eagle,9,1,,2016,244
eagle,9,2,,2016,245
eagle,9,3,,2016,246
eagle,9,4,,2016,247
eagle,9,5,,2016,248
eagle,9,6,,2016,249
eagle,9,7,,2016,250
eagle,9,8,,2016,251
eagle,9,9,,2016,252
eagle,9,10,,2016,253
eagle,9,11,,2016,254
eagle,9,12,,2016,255
eagle,9,13,,2016,256
eagle,9,14,,2016,257
eagle,9,15,,2016,258
eagle,9,16,,2016,259
eagle,9,17,,2016,260
eagle,9,18,,2016,261
eagle,9,19,,2016,262
eagle,9,20,,2016,263
eagle,9,21,,2016,264
eagle,9,22,,2016,265
eagle,9,23,,2016,266
eagle,9,24,,2016,267
eagle,9,25,,2016,268
eagle,9,26,,2016,269
eagle,9,27,,2016,270
eagle,9,28,,2016,271
eagle,9,29,,2016,272
eagle,9,30,,2016,273
eagle,6,23,,2017,174
eagle,6,24,,2017,175
eagle,6,25,,2017,176
eagle,6,26,,2017,177
eagle,6,27,,2017,178
eagle,6,28,,2017,179
eagle,6,29,,2017,180
eagle,6,30,,2017,181
eagle,7,1,119,2017,182
eagle,7,2,94,2017,183
eagle,7,3,167,2017,184
eagle,7,4,198,2017,185
eagle,7,5,300,2017,186
eagle,7,6,416,2017,187
eagle,7,7,696,2017,188
eagle,7,8,914,2017,189
eagle,7,9,1160,2017,190
eagle,7,10,1462,2017,191
eagle,7,11,1901,2017,192
eagle,7,12,2032,2017,193
eagle,7,13,2354,2017,194
eagle,7,14,2362,2017,195
eagle,7,15,2614,2017,196
eagle,7,16,3008,2017,197
eagle,7,17,3205,2017,198
eagle,7,18,3052,2017,199
eagle,7,19,3119,2017,200
eagle,7,20,3429,2017,201
eagle,7,21,3612,2017,202
eagle,7,22,3613,2017,203
eagle,7,23,3695,2017,204
eagle,7,24,3058,2017,205
eagle,7,25,3056,2017,206
eagle,7,26,2806,2017,207
eagle,7,27,2380,2017,208
eagle,7,28,2336,2017,209
eagle,7,29,1908,2017,210
eagle,7,30,1784,2017,211
eagle,7,31,1729,2017,212
eagle,8,1,1486,2017,213
eagle,8,2,1207,2017,214
eagle,8,3,1154,2017,215
eagle,8,4,960,2017,216
eagle,8,5,874,2017,217
eagle,8,6,817,2017,218
eagle,8,7,612,2017,219
eagle,8,8,625,2017,220
eagle,8,9,397,2017,221
eagle,8,10,419,2017,222
eagle,8,11,346,2017,223
eagle,8,12,304,2017,224
eagle,8,13,318,2017,225
eagle,8,14,238,2017,226
eagle,8,15,222,2017,227
eagle,8,16,179,2017,228
eagle,8,17,158,2017,229
eagle,8,18,130,2017,230
eagle,8,19,130,2017,231
eagle,8,20,158,2017,232
eagle,8,21,,2017,233
eagle,8,22,,2017,234
eagle,8,23,,2017,235
eagle,8,24,,2017,236
eagle,8,25,,2017,237
eagle,8,26,,2017,238
eagle,8,27,,2017,239
eagle,8,28,,2017,240
eagle,8,29,,2017,241
eagle,8,30,,2017,242
eagle,8,31,,2017,243
eagle,9,1,,2017,244
eagle,9,2,,2017,245
eagle,9,3,,2017,246
eagle,9,4,,2017,247
eagle,9,5,,2017,248
eagle,9,6,,2017,249
eagle,9,7,,2017,250
eagle,9,8,,2017,251
eagle,9,9,,2017,252
eagle,9,10,,2017,253
eagle,9,11,,2017,254
eagle,9,12,,2017,255
eagle,9,13,,2017,256
eagle,9,14,,2017,257
eagle,9,15,,2017,258
eagle,9,16,,2017,259
eagle,9,17,,2017,260
eagle,9,18,,2017,261
eagle,9,19,,2017,262
eagle,9,20,,2017,263
eagle,9,21,,2017,264
eagle,9,22,,2017,265
eagle,9,23,,2017,266
eagle,9,24,,2017,267
eagle,9,25,,2017,268
eagle,9,26,,2017,269
eagle,9,27,,2017,270
eagle,9,28,,2017,271
eagle,9,29,,2017,272
eagle,9,30,,2017,273
eagle,6,23,,2018,174
eagle,6,24,,2018,175
eagle,6,25,,2018,176
eagle,6,26,,2018,177
eagle,6,27,,2018,178
eagle,6,28,,2018,179
eagle,6,29,,2018,180
eagle,6,30,,2018,181
eagle,7,1,,2018,182
eagle,7,2,,2018,183
eagle,7,3,,2018,184
eagle,7,4,39,2018,185
eagle,7,5,44,2018,186
eagle,7,6,48,2018,187
eagle,7,7,134,2018,188
eagle,7,8,259,2018,189
eagle,7,9,470,2018,190
eagle,7,10,518,2018,191
eagle,7,11,615,2018,192
eagle,7,12,801,2018,193
eagle,7,13,1070,2018,194
eagle,7,14,1352,2018,195
eagle,7,15,1809,2018,196
eagle,7,16,1808,2018,197
eagle,7,17,1840,2018,198
eagle,7,18,2076,2018,199
eagle,7,19,1941,2018,200
eagle,7,20,1960,2018,201
eagle,7,21,2073,2018,202
eagle,7,22,2582,2018,203
eagle,7,23,2642,2018,204
eagle,7,24,2306,2018,205
eagle,7,25,2521,2018,206
eagle,7,26,2277,2018,207
eagle,7,27,1997,2018,208
eagle,7,28,2154,2018,209
eagle,7,29,2237,2018,210
eagle,7,30,2488,2018,211
eagle,7,31,2291,2018,212
eagle,8,1,2251,2018,213
eagle,8,2,2035,2018,214
eagle,8,3,1855,2018,215
eagle,8,4,1751,2018,216
eagle,8,5,1525,2018,217
eagle,8,6,1323,2018,218
eagle,8,7,1269,2018,219
eagle,8,8,835,2018,220
eagle,8,9,668,2018,221
eagle,8,10,418,2018,222
eagle,8,11,452,2018,223
eagle,8,12,370,2018,224
eagle,8,13,293,2018,225
eagle,8,14,129,2018,226
eagle,8,15,84,2018,227
eagle,8,16,79,2018,228
eagle,8,17,70,2018,229
eagle,8,18,80,2018,230
eagle,8,19,54,2018,231
eagle,8,20,,2018,232
eagle,8,21,,2018,233
eagle,8,22,,2018,234
eagle,8,23,,2018,235
eagle,8,24,,2018,236
eagle,8,25,,2018,237
eagle,8,26,,2018,238
eagle,8,27,,2018,239
eagle,8,28,,2018,240
eagle,8,29,,2018,241
eagle,8,30,,2018,242
eagle,8,31,,2018,243
eagle,9,1,,2018,244
eagle,9,2,,2018,245
eagle,9,3,,2018,246
eagle,9,4,,2018,247
eagle,9,5,,2018,248
eagle,9,6,,2018,249
eagle,9,7,,2018,250
eagle,9,8,,2018,251
eagle,9,9,,2018,252
eagle,9,10,,2018,253
eagle,9,11,,2018,254
eagle,9,12,,2018,255
eagle,9,13,,2018,256
eagle,9,14,,2018,257
eagle,9,15,,2018,258
eagle,9,16,,2018,259
eagle,9,17,,2018,260
eagle,9,18,,2018,261
eagle,9,19,,2018,262
eagle,9,20,,2018,263
eagle,9,21,,2018,264
eagle,9,22,,2018,265
eagle,9,23,,2018,266
eagle,9,24,,2018,267
eagle,9,25,,2018,268
eagle,9,26,,2018,269
eagle,9,27,,2018,270
eagle,9,28,,2018,271
eagle,9,29,,2018,272
eagle,9,30,,2018,273
eagle,6,23,,2019,174
eagle,6,24,,2019,175
eagle,6,25,,2019,176
eagle,6,26,,2019,177
eagle,6,27,,2019,178
eagle,6,28,,2019,179
eagle,6,29,,2019,180
eagle,6,30,,2019,181
eagle,7,1,97,2019,182
eagle,7,2,120,2019,183
eagle,7,3,182,2019,184
eagle,7,4,182,2019,185
eagle,7,5,222,2019,186
eagle,7,6,266,2019,187
eagle,7,7,322,2019,188
eagle,7,8,494,2019,189
eagle,7,9,418,2019,190
eagle,7,10,463,2019,191
eagle,7,11,425,2019,192
eagle,7,12,408,2019,193
eagle,7,13,537,2019,194
eagle,7,14,623,2019,195
eagle,7,15,742,2019,196
eagle,7,16,894,2019,197
eagle,7,17,1097,2019,198
eagle,7,18,1227,2019,199
eagle,7,19,1497,2019,200
eagle,7,20,1339,2019,201
eagle,7,21,1784,2019,202
eagle,7,22,2326,2019,203
eagle,7,23,2118,2019,204
eagle,7,24,2031,2019,205
eagle,7,25,2020,2019,206
eagle,7,26,1586,2019,207
eagle,7,27,1741,2019,208
eagle,7,28,1855,2019,209
eagle,7,29,2142,2019,210
eagle,7,30,2270,2019,211
eagle,7,31,1827,2019,212
eagle,8,1,1878,2019,213
eagle,8,2,1723,2019,214
eagle,8,3,1569,2019,215
eagle,8,4,1327,2019,216
eagle,8,5,1177,2019,217
eagle,8,6,1001,2019,218
eagle,8,7,731,2019,219
eagle,8,8,632,2019,220
eagle,8,9,537,2019,221
eagle,8,10,407,2019,222
eagle,8,11,378,2019,223
eagle,8,12,357,2019,224
eagle,8,13,306,2019,225
eagle,8,14,282,2019,226
eagle,8,15,,2019,227
eagle,8,16,,2019,228
eagle,8,17,,2019,229
eagle,8,18,,2019,230
eagle,8,19,,2019,231
eagle,8,20,,2019,232
eagle,8,21,,2019,233
eagle,8,22,,2019,234
eagle,8,23,,2019,235
eagle,8,24,,2019,236
eagle,8,25,,2019,237
eagle,8,26,,2019,238
eagle,8,27,,2019,239
eagle,8,28,,2019,240
eagle,8,29,,2019,241
eagle,8,30,,2019,242
eagle,8,31,,2019,243
eagle,9,1,,2019,244
eagle,9,2,,2019,245
eagle,9,3,,2019,246
eagle,9,4,,2019,247
eagle,9,5,,2019,248
eagle,9,6,,2019,249
eagle,9,7,,2019,250
eagle,9,8,,2019,251
eagle,9,9,,2019,252
eagle,9,10,,2019,253
eagle,9,11,,2019,254
eagle,9,12,,2019,255
eagle,9,13,,2019,256
eagle,9,14,,2019,257
eagle,9,15,,2019,258
eagle,9,16,,2019,259
eagle,9,17,,2019,260
eagle,9,18,,2019,261
eagle,9,19,,2019,262
eagle,9,20,,2019,263
eagle,9,21,,2019,264
eagle,9,22,,2019,265
eagle,9,23,,2019,266
eagle,9,24,,2019,267
eagle,9,25,,2019,268
eagle,9,26,,2019,269
eagle,9,27,,2019,270
eagle,9,28,,2019,271
eagle,9,29,,2019,272
eagle,9,30,,2019,273
